date,     is_holiday, role,     description,
20030101, true , all      , 元旦,
20030102, false, all      , 工作日,
20030103, false, all      , 工作日,
20030104, true , all      , 週六,
20030105, true , all      , 週日,
20030106, false, all      , 工作日,
20030107, false, all      , 工作日,
20030108, false, all      , 工作日,
20030109, false, all      , 工作日,
20030110, false, all      , 工作日,
20030111, true , all      , 週六,
20030112, true , all      , 週日,
20030113, false, all      , 工作日,
20030114, false, all      , 工作日,
20030115, false, all      , 工作日,
20030116, false, all      , 工作日,
20030117, false, all      , 工作日,
20030118, true , all      , 週六,
20030119, true , all      , 週日,
20030120, false, all      , 工作日,
20030121, false, all      , 工作日,
20030122, false, all      , 工作日,
20030123, false, all      , 工作日,
20030124, false, all      , 工作日,
20030125, true , all      , 週六,
20030126, true , all      , 週日,
20030127, false, all      , 工作日,
20030128, false, all      , 工作日,
20030129, false, all      , 工作日,
20030130, false, all      , 工作日,
20030131, true , all      , 除夕,
20030201, true , all      , 春節,
20030202, true , all      , 春節,
20030203, true , all      , 春節,
20030204, true , all      , 春節補假,
20030205, true , all      , 春節補假,
20030206, false, all      , 工作日,
20030207, false, all      , 工作日,
20030208, true , all      , 週六,
20030209, true , all      , 週日,
20030210, false, all      , 工作日,
20030211, false, all      , 工作日,
20030212, false, all      , 工作日,
20030213, false, all      , 工作日,
20030214, false, all      , 工作日,
20030215, true , all      , 週六,
20030216, true , all      , 週日,
20030217, false, all      , 工作日,
20030218, false, all      , 工作日,
20030219, false, all      , 工作日,
20030220, false, all      , 工作日,
20030221, false, all      , 工作日,
20030222, true , all      , 週六,
20030223, true , all      , 週日,
20030224, false, all      , 工作日,
20030225, false, all      , 工作日,
20030226, false, all      , 工作日,
20030227, false, all      , 工作日,
20030228, true , all      , 和平紀念日,
20030301, true , all      , 週六,
20030302, true , all      , 週日,
20030303, false, all      , 工作日,
20030304, false, all      , 工作日,
20030305, false, all      , 工作日,
20030306, false, all      , 工作日,
20030307, false, all      , 工作日,
20030308, true , all      , 婦女節,
20030309, true , all      , 週日,
20030310, false, all      , 工作日,
20030311, false, all      , 工作日,
20030312, false, all      , 工作日,
20030313, false, all      , 工作日,
20030314, false, all      , 工作日,
20030315, true , all      , 週六,
20030316, true , all      , 週日,
20030317, false, all      , 工作日,
20030318, false, all      , 工作日,
20030319, false, all      , 工作日,
20030320, false, all      , 工作日,
20030321, false, all      , 工作日,
20030322, true , all      , 週六,
20030323, true , all      , 週日,
20030324, false, all      , 工作日,
20030325, false, all      , 工作日,
20030326, false, all      , 工作日,
20030327, false, all      , 工作日,
20030328, false, all      , 工作日,
20030329, true , all      , 青年節,
20030330, true , all      , 週日,
20030331, false, all      , 工作日,
20030401, false, all      , 工作日,
20030402, false, all      , 工作日,
20030403, false, all      , 工作日,
20030404, false, all      , 兒童節,
20030405, true , all      , 民族掃墓節,
20030406, true , all      , 週日,
20030407, false, all      , 工作日,
20030408, false, all      , 工作日,
20030409, false, all      , 工作日,
20030410, false, all      , 工作日,
20030411, false, all      , 工作日,
20030412, true , all      , 週六,
20030413, true , all      , 週日,
20030414, false, all      , 工作日,
20030415, false, all      , 工作日,
20030416, false, all      , 工作日,
20030417, false, all      , 工作日,
20030418, false, all      , 工作日,
20030419, true , all      , 週六,
20030420, true , all      , 週日,
20030421, false, all      , 工作日,
20030422, false, all      , 工作日,
20030423, false, all      , 工作日,
20030424, false, all      , 工作日,
20030425, false, all      , 工作日,
20030426, true , all      , 週六,
20030427, true , all      , 週日,
20030428, false, all      , 工作日,
20030429, false, all      , 工作日,
20030430, false, all      , 工作日,
20030501, true , labor    , 勞動節,
20030502, false, all      , 工作日,
20030503, true , all      , 週六,
20030504, true , all      , 週日,
20030505, false, all      , 工作日,
20030506, false, all      , 工作日,
20030507, false, all      , 工作日,
20030508, false, all      , 佛陀誕辰紀念日,
20030509, false, all      , 工作日,
20030510, true , all      , 週六,
20030511, true , all      , 週日,
20030512, false, all      , 工作日,
20030513, false, all      , 工作日,
20030514, false, all      , 工作日,
20030515, false, all      , 工作日,
20030516, false, all      , 工作日,
20030517, true , all      , 週六,
20030518, true , all      , 週日,
20030519, false, all      , 工作日,
20030520, false, all      , 工作日,
20030521, false, all      , 工作日,
20030522, false, all      , 工作日,
20030523, false, all      , 工作日,
20030524, true , all      , 週六,
20030525, true , all      , 週日,
20030526, false, all      , 工作日,
20030527, false, all      , 工作日,
20030528, false, all      , 工作日,
20030529, false, all      , 工作日,
20030530, false, all      , 工作日,
20030531, true , all      , 週六,
20030601, true , all      , 週日,
20030602, false, all      , 工作日,
20030603, false, all      , 工作日,
20030604, true , all      , 端午節,
20030605, false, all      , 工作日,
20030606, false, all      , 工作日,
20030607, true , all      , 週六,
20030608, true , all      , 週日,
20030609, false, all      , 工作日,
20030610, false, all      , 工作日,
20030611, false, all      , 工作日,
20030612, false, all      , 工作日,
20030613, false, all      , 工作日,
20030614, true , all      , 週六,
20030615, true , all      , 週日,
20030616, false, all      , 工作日,
20030617, false, all      , 工作日,
20030618, false, all      , 工作日,
20030619, false, all      , 工作日,
20030620, false, all      , 工作日,
